observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
12338,1,5,178,Acropora tanegashimensis,1,Global estimate,,,10,282,11951,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
157185,1,10,179,Acropora tenella,1,Global estimate,,,11,,199987,92,Depth lower,9,m,,,70,group_opinion,,,,,""
12407,1,5,179,Acropora tenella,1,Global estimate,,,10,282,12018,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
12406,1,5,179,Acropora tenella,1,Global estimate,,,10,282,12017,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
158168,1,10,179,Acropora tenella,409,Indo-Pacific (unspecified),0.0,160.0,724,,200970,92,Depth lower,9,m,,,43,raw_value,,,,,""
158399,1,10,179,Acropora tenella,1,Global estimate,,,11,,201201,91,Depth upper,9,m,,,25,group_opinion,,,,,
12400,1,5,179,Acropora tenella,1,Global estimate,,,10,11,12011,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158294,1,10,179,Acropora tenella,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201096,92,Depth lower,9,m,,,56,raw_value,,,,,""
158224,1,10,180,Acropora tenuis,413,Big Broadhurt Reef,-18.902,147.734,753,,201026,92,Depth lower,9,m,,,9,raw_value,,,,,""
12497,1,5,180,Acropora tenuis,1,Global estimate,,,10,282,12104,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
12496,1,5,180,Acropora tenuis,1,Global estimate,,,10,282,12103,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
156978,1,14,180,Acropora tenuis,409,Indo-Pacific (unspecified),0.0,160.0,740,,199780,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
12471,1,5,180,Acropora tenuis,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12079,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
12490,1,5,180,Acropora tenuis,1,Global estimate,,,10,11,12097,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158169,1,10,180,Acropora tenuis,409,Indo-Pacific (unspecified),0.0,160.0,724,,200971,92,Depth lower,9,m,,,26,raw_value,,,,,""
157186,1,10,180,Acropora tenuis,1,Global estimate,,,11,,199988,92,Depth lower,9,m,,,20,group_opinion,,,,,""
159061,1,10,180,Acropora tenuis,413,Big Broadhurt Reef,-18.902,147.734,753,,201863,91,Depth upper,9,m,,,1,raw_value,,,,,
158400,1,10,180,Acropora tenuis,1,Global estimate,,,11,,201202,91,Depth upper,9,m,,,8,group_opinion,,,,,
159112,1,10,181,Acropora teres,1,Global estimate,,,24,296,201914,91,Depth upper,9,m,,,2,group_opinion,,,,,
157719,1,10,181,Acropora teres,1,Global estimate,,,24,296,200521,92,Depth lower,9,m,,,20,group_opinion,,,,,""
12557,1,5,181,Acropora teres,1,Global estimate,,,10,282,12163,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
12553,1,5,181,Acropora teres,1,Global estimate,,,10,11,12159,89,Abundance world,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
12556,1,5,181,Acropora teres,1,Global estimate,,,10,282,12162,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
12617,1,5,182,Acropora tizardi,1,Global estimate,,,10,282,12222,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
12615,1,5,182,Acropora tizardi,1,Global estimate,,,10,11,12220,89,Abundance world,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
157720,1,10,182,Acropora tizardi,1,Global estimate,,,24,296,200522,92,Depth lower,9,m,,,25,group_opinion,,,,,""
12618,1,5,182,Acropora tizardi,1,Global estimate,,,10,282,12223,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
159113,1,10,182,Acropora tizardi,1,Global estimate,,,24,296,201915,91,Depth upper,9,m,,,2,group_opinion,,,,,
159114,1,10,184,Acropora torihalimeda,1,Global estimate,,,24,296,201916,91,Depth upper,9,m,,,15,group_opinion,,,,,
12759,1,5,184,Acropora torihalimeda,1,Global estimate,,,10,282,12359,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
12740,1,5,184,Acropora torihalimeda,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12341,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
157721,1,10,184,Acropora torihalimeda,1,Global estimate,,,24,296,200523,92,Depth lower,9,m,,,30,group_opinion,,,,,""
12758,1,5,184,Acropora torihalimeda,1,Global estimate,,,10,282,12358,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
12753,1,5,184,Acropora torihalimeda,1,Global estimate,,,10,11,12353,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158295,1,10,184,Acropora torihalimeda,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201097,92,Depth lower,9,m,,,63,raw_value,,,,,""
12820,1,5,185,Acropora torresiana,1,Global estimate,,,10,11,12417,89,Abundance world,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
12824,1,5,185,Acropora torresiana,1,Global estimate,,,10,282,12421,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
12810,1,5,185,Acropora torresiana,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12408,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
159115,1,10,185,Acropora torresiana,1,Global estimate,,,24,296,201917,91,Depth upper,9,m,,,0,group_opinion,,,,,
12825,1,5,185,Acropora torresiana,1,Global estimate,,,10,282,12422,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
157722,1,10,185,Acropora torresiana,1,Global estimate,,,24,296,200524,92,Depth lower,9,m,,,5,group_opinion,,,,,""
12908,1,5,186,Acropora tortuosa,1,Global estimate,,,10,282,12501,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
157187,1,10,186,Acropora tortuosa,1,Global estimate,,,11,,199989,92,Depth lower,9,m,,,30,group_opinion,,,,,""
12901,1,5,186,Acropora tortuosa,1,Global estimate,,,10,11,12494,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158401,1,10,186,Acropora tortuosa,1,Global estimate,,,11,,201203,91,Depth upper,9,m,,,1,group_opinion,,,,,
12882,1,5,186,Acropora tortuosa,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12476,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
158296,1,10,186,Acropora tortuosa,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201098,92,Depth lower,9,m,,,35,raw_value,,,,,""
12907,1,5,186,Acropora tortuosa,1,Global estimate,,,10,282,12500,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
158170,1,10,186,Acropora tortuosa,409,Indo-Pacific (unspecified),0.0,160.0,724,,200972,92,Depth lower,9,m,,,28,raw_value,,,,,""
159116,1,10,187,Acropora tumida,1,Global estimate,,,24,296,201918,91,Depth upper,9,m,,,1,group_opinion,,,,,
12968,1,5,187,Acropora tumida,1,Global estimate,,,10,282,12560,97,Water clarity preference,10,cat,22,Derived from textual description,turbid,group_opinion,"","","","",
12964,1,5,187,Acropora tumida,1,Global estimate,,,10,11,12556,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
158171,1,10,187,Acropora tumida,409,Indo-Pacific (unspecified),0.0,160.0,724,,200973,92,Depth lower,9,m,,,40,raw_value,,,,,""
12967,1,5,187,Acropora tumida,1,Global estimate,,,10,282,12559,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
157723,1,10,187,Acropora tumida,1,Global estimate,,,24,296,200525,92,Depth lower,9,m,,,20,group_opinion,,,,,""
158172,1,10,188,Acropora turaki,409,Indo-Pacific (unspecified),0.0,160.0,724,,200974,92,Depth lower,9,m,,,20,raw_value,,,,,""
13035,1,5,188,Acropora turaki,1,Global estimate,,,10,282,12625,97,Water clarity preference,10,cat,22,Derived from textual description,both,group_opinion,"","","","",
13028,1,5,188,Acropora turaki,1,Global estimate,,,10,11,12618,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158402,1,10,188,Acropora turaki,1,Global estimate,,,11,,201204,91,Depth upper,9,m,,,10,group_opinion,,,,,
157188,1,10,188,Acropora turaki,1,Global estimate,,,11,,199990,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13034,1,5,188,Acropora turaki,1,Global estimate,,,10,282,12624,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
157724,1,10,189,Acropora tutuilensis,1,Global estimate,,,24,296,200526,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13093,1,5,189,Acropora tutuilensis,1,Global estimate,,,10,282,12683,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
13092,1,5,189,Acropora tutuilensis,1,Global estimate,,,10,282,12682,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
159117,1,10,189,Acropora tutuilensis,1,Global estimate,,,24,296,201919,91,Depth upper,9,m,,,3,group_opinion,,,,,
13090,1,5,189,Acropora tutuilensis,1,Global estimate,,,10,11,12680,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158403,1,10,190,Acropora valenciennesi,1,Global estimate,,,11,,201205,91,Depth upper,9,m,,,5,group_opinion,,,,,
156979,1,14,190,Acropora valenciennesi,409,Indo-Pacific (unspecified),0.0,160.0,740,,199781,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
13148,1,5,190,Acropora valenciennesi,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12735,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
158297,1,10,190,Acropora valenciennesi,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201099,92,Depth lower,9,m,,,45,raw_value,,,,,""
157189,1,10,190,Acropora valenciennesi,1,Global estimate,,,11,,199991,92,Depth lower,9,m,,,25,group_opinion,,,,,""
13166,1,5,190,Acropora valenciennesi,1,Global estimate,,,10,11,12752,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
13173,1,5,190,Acropora valenciennesi,1,Global estimate,,,10,282,12759,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
158173,1,10,190,Acropora valenciennesi,409,Indo-Pacific (unspecified),0.0,160.0,724,,200975,92,Depth lower,9,m,,,45,raw_value,,,,,""
13172,1,5,190,Acropora valenciennesi,1,Global estimate,,,10,282,12758,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
157864,1,10,191,Acropora valida,189,La Reunion,-21.125885,55.52236,288,,200666,92,Depth lower,9,m,,,30,raw_value,,,,,""
13282,1,5,191,Acropora valida,1,Global estimate,,,10,282,12863,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
158298,1,10,191,Acropora valida,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201100,92,Depth lower,9,m,,,40,raw_value,,,,,""
13255,1,5,191,Acropora valida,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,12837,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
159242,1,10,191,Acropora valida,189,La Reunion,-21.125885,55.52236,288,,202044,91,Depth upper,9,m,,,2,raw_value,,,,,
156980,1,14,191,Acropora valida,409,Indo-Pacific (unspecified),0.0,160.0,740,,199782,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
159345,1,10,191,Acropora valida,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,202147,91,Depth upper,9,m,,,3,raw_value,,,,,
159062,1,10,191,Acropora valida,413,Big Broadhurt Reef,-18.902,147.734,753,,201864,91,Depth upper,9,m,,,0,raw_value,,,,,
158174,1,10,191,Acropora valida,409,Indo-Pacific (unspecified),0.0,160.0,724,,200976,92,Depth lower,9,m,,,40,raw_value,,,,,""
13281,1,5,191,Acropora valida,1,Global estimate,,,10,282,12862,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
13275,1,5,191,Acropora valida,1,Global estimate,,,10,11,12856,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
158225,1,10,191,Acropora valida,413,Big Broadhurt Reef,-18.902,147.734,753,,201027,92,Depth lower,9,m,,,5,raw_value,,,,,""
157967,1,10,191,Acropora valida,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,200769,92,Depth lower,9,m,,,45,raw_value,,,,,""
159346,1,10,192,Acropora variabilis,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,202148,91,Depth upper,9,m,,,6,raw_value,,,,,
159118,1,10,192,Acropora variabilis,1,Global estimate,,,24,296,201920,91,Depth upper,9,m,,,1,group_opinion,,,,,
13351,1,5,192,Acropora variabilis,1,Global estimate,,,10,282,12930,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
157968,1,10,192,Acropora variabilis,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,200770,92,Depth lower,9,m,,,34,raw_value,,,,,""
157865,1,10,192,Acropora variabilis,189,La Reunion,-21.125885,55.52236,288,,200667,92,Depth lower,9,m,,,20,raw_value,,,,,""
159243,1,10,192,Acropora variabilis,189,La Reunion,-21.125885,55.52236,288,,202045,91,Depth upper,9,m,,,2,raw_value,,,,,
13348,1,5,192,Acropora variabilis,1,Global estimate,,,10,11,12927,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
157725,1,10,192,Acropora variabilis,1,Global estimate,,,24,296,200527,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13350,1,5,192,Acropora variabilis,1,Global estimate,,,10,282,12929,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
158175,1,10,193,Acropora variolosa,409,Indo-Pacific (unspecified),0.0,160.0,724,,200977,92,Depth lower,9,m,,,30,raw_value,,,,,""
13411,1,5,193,Acropora variolosa,1,Global estimate,,,10,11,12989,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
13416,1,5,193,Acropora variolosa,1,Global estimate,,,10,282,12994,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
13417,1,5,193,Acropora variolosa,1,Global estimate,,,10,282,12995,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
157190,1,10,193,Acropora variolosa,1,Global estimate,,,11,,199992,92,Depth lower,9,m,,,15,group_opinion,,,,,""
158404,1,10,193,Acropora variolosa,1,Global estimate,,,11,,201206,91,Depth upper,9,m,,,3,group_opinion,,,,,
157191,1,10,194,Acropora vaughani,1,Global estimate,,,11,,199993,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13496,1,5,194,Acropora vaughani,1,Global estimate,,,10,282,13070,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
159063,1,10,194,Acropora vaughani,413,Big Broadhurt Reef,-18.902,147.734,753,,201865,91,Depth upper,9,m,,,5,raw_value,,,,,
158226,1,10,194,Acropora vaughani,413,Big Broadhurt Reef,-18.902,147.734,753,,201028,92,Depth lower,9,m,,,9,raw_value,,,,,""
13472,1,5,194,Acropora vaughani,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,13047,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158176,1,10,194,Acropora vaughani,409,Indo-Pacific (unspecified),0.0,160.0,724,,200978,92,Depth lower,9,m,,,25,raw_value,,,,,""
158299,1,10,194,Acropora vaughani,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201101,92,Depth lower,9,m,,,40,raw_value,,,,,""
158405,1,10,194,Acropora vaughani,1,Global estimate,,,11,,201207,91,Depth upper,9,m,,,3,group_opinion,,,,,
13490,1,5,194,Acropora vaughani,1,Global estimate,,,10,11,13064,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
13497,1,5,194,Acropora vaughani,1,Global estimate,,,10,282,13071,97,Water clarity preference,10,cat,22,Derived from textual description,turbid,group_opinion,"","","","",
159119,1,10,195,Acropora vermiculata,1,Global estimate,,,24,296,201921,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
13553,1,5,195,Acropora vermiculata,1,Global estimate,,,10,11,13126,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
157726,1,10,195,Acropora vermiculata,1,Global estimate,,,24,296,200528,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13556,1,5,195,Acropora vermiculata,1,Global estimate,,,10,282,13129,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
13555,1,5,195,Acropora vermiculata,1,Global estimate,,,10,282,13128,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
13629,1,5,196,Acropora verweyi,1,Global estimate,,,10,11,13198,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
13635,1,5,196,Acropora verweyi,1,Global estimate,,,10,282,13204,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
157192,1,10,196,Acropora verweyi,1,Global estimate,,,11,,199994,92,Depth lower,9,m,,,15,group_opinion,,,,,""
158406,1,10,196,Acropora verweyi,1,Global estimate,,,11,,201208,91,Depth upper,9,m,,,2,group_opinion,,,,,
13611,1,5,196,Acropora verweyi,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,13181,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
13636,1,5,196,Acropora verweyi,1,Global estimate,,,10,282,13205,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
158177,1,10,196,Acropora verweyi,409,Indo-Pacific (unspecified),0.0,160.0,724,,200979,92,Depth lower,9,m,,,29,raw_value,,,,,""
156981,1,14,196,Acropora verweyi,409,Indo-Pacific (unspecified),0.0,160.0,740,,199783,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
13697,1,5,197,Acropora walindii,1,Global estimate,,,10,11,13264,89,Abundance world,10,cat,22,Derived from textual description,rare,expert_opinion,"","","","",
157193,1,10,197,Acropora walindii,1,Global estimate,,,11,,199995,92,Depth lower,9,m,,,30,group_opinion,,,,,""
158407,1,10,197,Acropora walindii,1,Global estimate,,,11,,201209,91,Depth upper,9,m,,,8,group_opinion,,,,,
158178,1,10,197,Acropora walindii,409,Indo-Pacific (unspecified),0.0,160.0,724,,200980,92,Depth lower,9,m,,,40,raw_value,,,,,""
13703,1,5,197,Acropora walindii,1,Global estimate,,,10,282,13270,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
13702,1,5,197,Acropora walindii,1,Global estimate,,,10,282,13269,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
158300,1,10,199,Acropora willisae,2,Great Barrier Reef (GBR),-17.832374,146.821289,755,,201102,92,Depth lower,9,m,,,40,raw_value,,,,,""
13830,1,5,199,Acropora willisae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,13391,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158408,1,10,199,Acropora willisae,1,Global estimate,,,11,,201210,91,Depth upper,9,m,,,10,group_opinion,,,,,
157194,1,10,199,Acropora willisae,1,Global estimate,,,11,,199996,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13855,1,5,199,Acropora willisae,1,Global estimate,,,10,282,13415,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
13848,1,5,199,Acropora willisae,1,Global estimate,,,10,11,13408,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
158179,1,10,199,Acropora willisae,409,Indo-Pacific (unspecified),0.0,160.0,724,,200981,92,Depth lower,9,m,,,40,raw_value,,,,,""
13854,1,5,199,Acropora willisae,1,Global estimate,,,10,282,13414,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
156982,1,14,200,Acropora yongei,409,Indo-Pacific (unspecified),0.0,160.0,740,,199784,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
13935,1,5,200,Acropora yongei,1,Global estimate,,,10,282,13493,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,"","","","",
157195,1,10,200,Acropora yongei,1,Global estimate,,,11,,199997,92,Depth lower,9,m,,,20,group_opinion,,,,,""
13911,1,5,200,Acropora yongei,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,13470,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
13929,1,5,200,Acropora yongei,1,Global estimate,,,10,11,13487,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
13936,1,5,200,Acropora yongei,1,Global estimate,,,10,282,13494,97,Water clarity preference,10,cat,22,Derived from textual description,both,group_opinion,"","","","",
158180,1,10,200,Acropora yongei,409,Indo-Pacific (unspecified),0.0,160.0,724,,200982,92,Depth lower,9,m,,,21,raw_value,,,,,""
158409,1,10,200,Acropora yongei,1,Global estimate,,,11,,201211,91,Depth upper,9,m,,,5,group_opinion,,,,,
159347,1,10,201,Agaricia agaricites,351,Caribbean,15.45368,-74.750977,289,,202149,91,Depth upper,9,m,,,2,raw_value,,,,,
14009,1,5,201,Agaricia agaricites,1,Global estimate,,,10,11,13566,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
158230,1,10,201,Agaricia agaricites,47,Jamaica,18.13265,-77.29588889,754,,201032,92,Depth lower,9,m,,,75,raw_value,,,,,""
158410,1,10,201,Agaricia agaricites,1,Global estimate,,,11,,201212,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
157196,1,10,201,Agaricia agaricites,1,Global estimate,,,11,,199998,92,Depth lower,9,m,,,75,group_opinion,,,,,""
158897,1,10,201,Agaricia agaricites,47,Jamaica,18.13265,-77.29588889,754,,201699,91,Depth upper,9,m,,,1,raw_value,,,,,
157969,1,10,201,Agaricia agaricites,351,Caribbean,15.45368,-74.750977,289,,200771,92,Depth lower,9,m,,,50,raw_value,,,,,""
14015,1,5,201,Agaricia agaricites,1,Global estimate,,,10,282,13572,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
14016,1,5,201,Agaricia agaricites,1,Global estimate,,,10,282,13573,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
156983,1,14,201,Agaricia agaricites,522,Atlantic (unspecified),13.695557,-47.026395,740,,199785,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,
157970,1,10,202,Agaricia fragilis,351,Caribbean,15.45368,-74.750977,289,,200772,92,Depth lower,9,m,,,50,raw_value,,,,,""
158231,1,10,202,Agaricia fragilis,47,Jamaica,18.13265,-77.29588889,754,,201033,92,Depth lower,9,m,,,80,raw_value,,,,,""
159120,1,10,202,Agaricia fragilis,1,Global estimate,,,24,296,201922,91,Depth upper,9,m,,,10,group_opinion,,,,,
14076,1,5,202,Agaricia fragilis,1,Global estimate,,,10,11,13632,89,Abundance world,10,cat,22,Derived from textual description,uncommon,expert_opinion,"","","","",
14080,1,5,202,Agaricia fragilis,1,Global estimate,,,10,282,13636,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
159348,1,10,202,Agaricia fragilis,351,Caribbean,15.45368,-74.750977,289,,202150,91,Depth upper,9,m,,,3,raw_value,,,,,
158898,1,10,202,Agaricia fragilis,47,Jamaica,18.13265,-77.29588889,754,,201700,91,Depth upper,9,m,,,3,raw_value,,,,,
156984,1,14,202,Agaricia fragilis,522,Atlantic (unspecified),13.695557,-47.026395,740,,199786,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,
14079,1,5,202,Agaricia fragilis,1,Global estimate,,,10,282,13635,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,"","","","",
157727,1,10,202,Agaricia fragilis,1,Global estimate,,,24,296,200529,92,Depth lower,9,m,,,102,group_opinion,,,,,""
14141,1,5,203,Agaricia grahamae,1,Global estimate,,,10,282,13696,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
157197,1,10,203,Agaricia grahamae,1,Global estimate,,,11,,199999,92,Depth lower,9,m,,,115,group_opinion,,,,,""
157971,1,10,203,Agaricia grahamae,351,Caribbean,15.45368,-74.750977,289,,200773,92,Depth lower,9,m,,,50,raw_value,,,,,""
14142,1,5,203,Agaricia grahamae,1,Global estimate,,,10,282,13697,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
14136,1,5,203,Agaricia grahamae,1,Global estimate,,,10,11,13691,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
159349,1,10,203,Agaricia grahamae,351,Caribbean,15.45368,-74.750977,289,,202151,91,Depth upper,9,m,,,25,raw_value,,,,,
158411,1,10,203,Agaricia grahamae,1,Global estimate,,,11,,201213,91,Depth upper,9,m,,,20,group_opinion,,,,,
158412,1,10,204,Agaricia humilis,1,Global estimate,,,11,,201214,91,Depth upper,9,m,,,5,group_opinion,,,,,
157198,1,10,204,Agaricia humilis,1,Global estimate,,,11,,200000,92,Depth lower,9,m,,,20,group_opinion,,,,,""
14213,1,5,204,Agaricia humilis,1,Global estimate,,,10,282,13767,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
156985,1,14,204,Agaricia humilis,522,Atlantic (unspecified),13.695557,-47.026395,740,,199787,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,
14212,1,5,204,Agaricia humilis,1,Global estimate,,,10,282,13766,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
14206,1,5,204,Agaricia humilis,1,Global estimate,,,10,11,13760,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
14270,1,5,205,Agaricia lamarcki,1,Global estimate,,,10,11,13823,89,Abundance world,10,cat,22,Derived from textual description,common,expert_opinion,"","","","",
157199,1,10,205,Agaricia lamarcki,1,Global estimate,,,11,,200001,92,Depth lower,9,m,,,76,group_opinion,,,,,""
156986,1,14,205,Agaricia lamarcki,522,Atlantic (unspecified),13.695557,-47.026395,740,,199788,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,
14277,1,5,205,Agaricia lamarcki,1,Global estimate,,,10,282,13830,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,"","","","",
14276,1,5,205,Agaricia lamarcki,1,Global estimate,,,10,282,13829,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,"","","","",
158413,1,10,205,Agaricia lamarcki,1,Global estimate,,,11,,201215,91,Depth upper,9,m,,,10,group_opinion,,,,,
157200,1,10,206,Agaricia tenuifolia,1,Global estimate,,,11,,200002,92,Depth lower,9,m,,,15,group_opinion,,,,,""
